chrom	intergenic_start	intergenic_end	intergenic_distance	gene_1_ID	gene_1_name	gene_2_ID	gene_2_name	mean_phylop	prop_constraint	category	td_gene_ID	td_gene_name
chr17	42566278	42567071	795	ENSG00000068120	COASY	ENSG00000108788	MLX	-0.0581182389937107	0.0515723270440252	non_td	NA	NA
chr17	42573240	42579512	6274	ENSG00000108788	MLX	ENSG00000141699	RETREG3	0.4442352566146	0.0886197003506535	non_td	NA	NA
chr17	42610624	42659283	48661	ENSG00000141699	RETREG3	ENSG00000037042	TUBG2	0.177903577813858	0.0346684202955139	td_neighbour	ENSG00000037042	TUBG2
chr17	42667007	42667913	908	ENSG00000037042	TUBG2	ENSG00000068137	PLEKHH3	0.734101321585903	0.11784140969163	td_bs	ENSG00000037042	TUBG2
chr17	42676995	42682530	5537	ENSG00000068137	PLEKHH3	ENSG00000108797	CNTNAP1	1.51657449882608	0.257901390644753	non_td	NA	NA
chr17	42699994	42700274	282	ENSG00000108797	CNTNAP1	ENSG00000108799	EZH1	0.305166666666667	0.0638297872340425	td_neighbour	ENSG00000108799	EZH1
chr17	42745050	42758446	13398	ENSG00000108799	EZH1	ENSG00000131477	RAMP2	0.385679056575606	0.0609046126287506	td_bs	ENSG00000108799	EZH1
chr17	42763042	42773448	10408	ENSG00000131477	RAMP2	ENSG00000131475	VPS25	0.0902735395849361	0.0199846272098386	non_td	NA	NA
chr17	42779600	42780609	1011	ENSG00000131475	VPS25	ENSG00000126562	WNK4	1.04330168150346	0.212660731948566	non_td	NA	NA
chr17	42797067	42810133	13068	ENSG00000126562	WNK4	ENSG00000126581	BECN1	0.832181129476571	0.135674931129477	non_td	NA	NA
chr17	42833351	42844579	11230	ENSG00000126581	BECN1	ENSG00000131480	AOC2	0.999402582368664	0.172484416740873	non_td	NA	NA
chr17	42850708	42851183	477	ENSG00000131480	AOC2	ENSG00000131471	AOC3	0.866559748427673	0.148846960167715	non_td	NA	NA
chr17	42858131	42900796	42667	ENSG00000131471	AOC3	ENSG00000131482	G6PC	0.164692221154524	0.0472730681791549	non_td	NA	NA
chr17	42914439	42950525	36088	ENSG00000131482	G6PC	ENSG00000108825	NA	0.0500195078696493	0.0127466193748614	non_td	NA	NA
chr17	42980529	42980564	37	ENSG00000108825	NA	ENSG00000198863	RUNDC1	2.37286486486486	0.405405405405405	non_td	NA	NA
chr17	42993691	42998272	4583	ENSG00000198863	RUNDC1	ENSG00000131469	RPL27	0.0247669648701722	0.0113462797294349	non_td	NA	NA
chr17	43002960	43006739	3781	ENSG00000131469	RPL27	ENSG00000068079	IFI35	-0.245358370801375	0.00370272414705104	non_td	NA	NA
chr17	43014457	43014606	151	ENSG00000068079	IFI35	ENSG00000108828	VAT1	0.442582781456954	0.0860927152317881	non_td	NA	NA
chr17	43025124	43025230	108	ENSG00000108828	VAT1	ENSG00000108830	RND2	2.29507407407407	0.435185185185185	non_td	NA	NA
chr17	43032042	43044294	12254	ENSG00000108830	RND2	ENSG00000012048	BRCA1	0.404165741798594	0.0687122572221315	non_td	NA	NA
chr17	43170246	43170480	236	ENSG00000012048	BRCA1	ENSG00000188554	NBR1	0.80385593220339	0.186440677966102	non_td	NA	NA
chr17	43211690	43216940	5252	ENSG00000188554	NBR1	ENSG00000236383	CCDC200	0.359764470677837	0.0774942878903275	non_td	NA	NA
chr17	43305398	43360040	54644	ENSG00000236383	CCDC200	ENSG00000279602	NA	-0.0182044689261401	0.0119134763194495	non_td	NA	NA
chr17	43361362	43398992	37632	ENSG00000279602	NA	ENSG00000175906	ARL4D	-0.0199374734268785	0.00696215986394558	non_td	NA	NA
chr17	43401138	43483864	82728	ENSG00000175906	ARL4D	ENSG00000067596	DHX8	0.156813980756223	0.0281162363407794	non_td	NA	NA
chr17	43610339	43640388	30051	ENSG00000067596	DHX8	ENSG00000005102	MEOX1	0.210262121060864	0.0554390868856278	td_bs	ENSG00000005102	MEOX1
chr17	43661923	43753737	91816	ENSG00000005102	MEOX1	ENSG00000167941	SOST	0.266634377450539	0.0665352444018472	td_bs	ENSG00000005102	MEOX1
chr17	43758792	43766124	7334	ENSG00000167941	SOST	ENSG00000108861	DUSP3	0.261373193346057	0.0654485955822198	non_td	NA	NA
chr17	43778978	43780434	1458	ENSG00000108861	DUSP3	ENSG00000231256	CFAP97D1	0.278628257887518	0.0692729766803841	non_td	NA	NA
chr17	43787621	43800798	13179	ENSG00000231256	CFAP97D1	ENSG00000161647	MPP3	0.0548949844449518	0.00493208892935731	non_td	NA	NA
chr17	43833171	43847147	13978	ENSG00000161647	MPP3	ENSG00000161649	CD300LG	0.0354510659607955	0.016454428387466	non_td	NA	NA
chr17	43863640	43875356	11718	ENSG00000161649	CD300LG	ENSG00000108852	MPP2	0.0174093701996931	0.0029868578255675	non_td	NA	NA
chr17	43909712	43940803	31093	ENSG00000108852	MPP2	ENSG00000108849	PPY	0.115007332840185	0.0284951596822436	non_td	NA	NA
chr17	43942477	43952737	10262	ENSG00000108849	PPY	ENSG00000131096	PYY	0.0117444942506335	0.0123757552134087	non_td	NA	NA
chr17	44004470	44004621	153	ENSG00000131096	PYY	ENSG00000161653	NAGS	0.944954248366013	0.196078431372549	non_td	NA	NA
chr17	44009069	44011187	2120	ENSG00000161653	NAGS	ENSG00000091947	TMEM101	0.115763679245283	0.0165094339622642	non_td	NA	NA
chr17	44023947	44034327	10382	ENSG00000091947	TMEM101	ENSG00000161654	LSM12	0.065965517241379	0.012906954344057	non_td	NA	NA
chr17	44067620	44070734	3116	ENSG00000161654	LSM12	ENSG00000141349	G6PC3	0.159501604621309	0.0353016688061617	non_td	NA	NA
chr17	44076345	44076745	402	ENSG00000141349	G6PC3	ENSG00000108840	HDAC5	0.253067164179104	0.0746268656716418	td_neighbour	ENSG00000108840	HDAC5
chr17	44123703	44141905	18204	ENSG00000108840	HDAC5	ENSG00000125319	HROB	0.0840961876510644	0.0282904856075588	td_bs	ENSG00000108840	HDAC5
chr17	44162477	44170446	7971	ENSG00000125319	HROB	ENSG00000161664	ASB16	0.0621470329946054	0.0255927738050433	td_bs	ENSG00000161664	ASB16
chr17	44179085	44191804	12721	ENSG00000161664	ASB16	ENSG00000087152	ATXN7L3	0.629057228205329	0.11359169876582	td_neighbour	ENSG00000161664	ASB16
chr17	44200114	44205032	4920	ENSG00000087152	ATXN7L3	ENSG00000108312	UBTF	0.612700203252032	0.0898373983739837	non_td	NA	NA
chr17	44221627	44248389	26764	ENSG00000108312	UBTF	ENSG00000004939	SLC4A1	0.295506725452102	0.0638170677028845	non_td	NA	NA
chr17	44268142	44308412	40272	ENSG00000004939	SLC4A1	ENSG00000108309	RUNDC3A	0.0386185687326182	0.0135826380611839	non_td	NA	NA
chr17	44318671	44319624	955	ENSG00000108309	RUNDC3A	ENSG00000013306	SLC25A39	-0.170648167539267	0.0146596858638743	non_td	NA	NA
chr17	44324871	44345245	20376	ENSG00000013306	SLC25A39	ENSG00000030582	GRN	0.00499548488417753	0.0150667451904201	non_td	NA	NA
chr17	44353107	44353214	109	ENSG00000030582	GRN	ENSG00000161682	FAM171A2	0.288825688073394	0.0917431192660551	non_td	NA	NA
chr17	44363854	44372179	8327	ENSG00000161682	FAM171A2	ENSG00000005961	ITGA2B	0.27090056442895	0.0519995196349225	non_td	NA	NA
chr17	44389650	44395280	5632	ENSG00000005961	ITGA2B	ENSG00000186566	GPATCH8	0.151576704545456	0.021484375	non_td	NA	NA
chr17	44503431	44557483	54054	ENSG00000186566	GPATCH8	ENSG00000180340	FZD2	0.21148915898916	0.0390535390535391	non_td	NA	NA
chr17	44561263	44656403	95142	ENSG00000180340	FZD2	ENSG00000180336	MEIOC	0.223939112064065	0.0367555863866641	non_td	NA	NA
chr17	44690309	44708607	18300	ENSG00000180336	MEIOC	ENSG00000161692	DBF4B	-0.0118882513661215	0.00311475409836066	non_td	NA	NA
chr17	44752265	44758987	6724	ENSG00000161692	DBF4B	ENSG00000073670	ADAM11	0.0826332540154671	0.0345032718619869	non_td	NA	NA
chr17	44781847	44798447	16602	ENSG00000073670	ADAM11	ENSG00000182963	GJC1	0.00255137935188585	0.0262016624503072	non_td	NA	NA
chr17	44830817	44849947	19132	ENSG00000182963	GJC1	ENSG00000108883	EFTUD2	0.159631037006064	0.0340267614467907	non_td	NA	NA
chr17	44899446	44903158	3714	ENSG00000108883	EFTUD2	ENSG00000131095	GFAP	0.805058696822834	0.133817985998923	non_td	NA	NA
chr17	44916938	44924708	7772	ENSG00000131095	GFAP	ENSG00000186185	KIF18B	0.270053010808027	0.0625321667524447	non_td	NA	NA
chr17	44947774	44957991	10219	ENSG00000186185	KIF18B	ENSG00000136448	NMT1	0.369011644975047	0.0703591349447108	non_td	NA	NA
chr17	45109017	45132599	23584	ENSG00000136448	NMT1	ENSG00000181513	ACBD4	0.402626484056987	0.0957004748982361	non_td	NA	NA
chr17	45144182	45148474	4294	ENSG00000181513	ACBD4	ENSG00000186834	HEXIM1	0.380633674895202	0.0782487191429902	non_td	NA	NA
chr17	45152100	45160699	8601	ENSG00000186834	HEXIM1	ENSG00000168517	HEXIM2	0.168073247296826	0.0288338565283107	non_td	NA	NA
chr17	45170041	45221443	51404	ENSG00000168517	HEXIM2	ENSG00000184922	FMNL1	0.0573162594350623	0.0185005057972142	non_td	NA	NA
chr17	45247320	45254392	7074	ENSG00000184922	FMNL1	ENSG00000184361	SPATA32	0.240432569974553	0.0548487418716426	non_td	NA	NA
chr17	45262095	45263118	1025	ENSG00000184361	SPATA32	ENSG00000006062	MAP3K14	-0.0876760975609758	0.0360975609756098	non_td	NA	NA
chr17	45317030	45393901	76873	ENSG00000006062	MAP3K14	ENSG00000159314	ARHGAP27	0.0873547409363497	0.0250543103560418	non_td	NA	NA
chr17	45434422	45435899	1479	ENSG00000159314	ARHGAP27	ENSG00000225190	PLEKHM1	0.039107505070994	0.0256930358350237	non_td	NA	NA
chr17	45490750	45531576	40828	ENSG00000225190	PLEKHM1	ENSG00000266918	NA	0.19396066425003	0.0270647594787891	non_td	NA	NA
chr17	45533839	45592620	58783	ENSG00000266918	NA	ENSG00000280022	NA	0.319345627137149	0.0529404759879557	non_td	NA	NA
chr17	45593370	45620343	26975	ENSG00000280022	NA	ENSG00000263715	NA	0.342486450417056	0.0660611677479147	non_td	NA	NA
chr17	45835827	45844880	9055	ENSG00000263715	NA	ENSG00000185294	SPPL2C	-0.0944736609607948	0.0213141910546659	non_td	NA	NA
chr17	45847068	45894526	47460	ENSG00000185294	SPPL2C	ENSG00000186868	MAPT	0.032626232616941	0.0176359039190898	td_neighbour	ENSG00000186868	MAPT
chr17	46028335	46029915	1582	ENSG00000186868	MAPT	ENSG00000120071	KANSL1	-0.17347597977244	0.0164348925410872	td_bs	ENSG00000186868	MAPT
chr17	46225390	46274783	49395	ENSG00000120071	KANSL1	ENSG00000228696	ARL17B	0.478789006984523	0.0895029861321996	td_bs	ENSG00000120071	KANSL1
chr17	46361798	46516701	154905	ENSG00000228696	ARL17B	ENSG00000185829	ARL17A	0.34031142958588	0.0448984861689423	non_td	NA	NA
chr17	46579692	46590668	10978	ENSG00000185829	ARL17A	ENSG00000073969	NSF	0.258160685006374	0.032610675897249	non_td	NA	NA
chr17	46757465	46762505	5042	ENSG00000073969	NSF	ENSG00000108379	WNT3	0.160235620785403	0.0325267750892503	non_td	NA	NA
chr17	46833155	46833200	47	ENSG00000108379	WNT3	ENSG00000158955	WNT9B	-0.875404255319149	0	non_td	NA	NA
chr17	46886731	46923132	36403	ENSG00000158955	WNT9B	ENSG00000262633	NA	0.290799467076912	0.0537318352883004	non_td	NA	NA
chr17	47049933	47117702	67771	ENSG00000262633	NA	ENSG00000004897	CDC27	0.135934765607716	0.0264567440350592	non_td	NA	NA
chr17	47189423	47200445	11024	ENSG00000004897	CDC27	ENSG00000198336	MYL4	0.193858944121913	0.0242198838896952	non_td	NA	NA
chr17	47223680	47323289	99611	ENSG00000198336	MYL4	ENSG00000178852	EFCAB13	0.308185140195348	0.0486392065133369	non_td	NA	NA
chr17	47441313	47522941	81630	ENSG00000178852	EFCAB13	ENSG00000141279	NPEPPS	0.0990496508636571	0.0209236800196006	non_td	NA	NA
chr17	47624666	47649475	24811	ENSG00000141279	NPEPPS	ENSG00000108424	KPNB1	0.0831321188182668	0.0125750675103785	non_td	NA	NA
chr17	47685506	47694080	8576	ENSG00000108424	KPNB1	ENSG00000198933	TBKBP1	0.29392910447761	0.0524720149253731	non_td	NA	NA
chr17	47712051	47733235	21186	ENSG00000198933	TBKBP1	ENSG00000073861	TBX21	0.435698008118574	0.102614934390635	td_neighbour	ENSG00000073861	TBX21
chr17	47746123	47807371	61250	ENSG00000073861	TBX21	ENSG00000006025	OSBPL7	0.0475100244897948	0.00786938775510204	td_bs	ENSG00000073861	TBX21
chr17	47821835	47823271	1438	ENSG00000006025	OSBPL7	ENSG00000159111	MRPL10	0.556823365785815	0.120305980528512	non_td	NA	NA
chr17	47831542	47831633	93	ENSG00000159111	MRPL10	ENSG00000141294	LRRC46	1.59118279569892	0.290322580645161	non_td	NA	NA
chr17	47837720	47844907	7189	ENSG00000141294	LRRC46	ENSG00000189120	SP6	1.00550730282376	0.188760606482125	non_td	NA	NA
chr17	47855875	47896149	40276	ENSG00000189120	SP6	ENSG00000167182	SP2	0.572737213228689	0.114286423676631	td_bs	ENSG00000167182	SP2
chr17	47928958	47941505	12549	ENSG00000167182	SP2	ENSG00000108439	PNPO	0.142874173240896	0.0249422264722289	td_bs	ENSG00000167182	SP2
chr17	47949309	47951966	2659	ENSG00000108439	PNPO	ENSG00000167183	PRR15L	0.269445656261754	0.06242948476871	non_td	NA	NA
chr17	47957884	47967809	9927	ENSG00000167183	PRR15L	ENSG00000108465	CDK5RAP3	0.154045532386422	0.0356603203384708	non_td	NA	NA
chr17	47981782	48026166	44386	ENSG00000108465	CDK5RAP3	ENSG00000005243	COPZ2	0.411183481277866	0.0930473572748164	non_td	NA	NA
chr17	48038031	48048328	10299	ENSG00000005243	COPZ2	ENSG00000082641	NFE2L1	0.251811632197301	0.0479658219244587	td_bs	ENSG00000082641	NFE2L1
chr17	48061546	48070051	8507	ENSG00000082641	NFE2L1	ENSG00000108468	CBX1	0.151542024215353	0.0176325379099565	td_bs	ENSG00000082641	NFE2L1
chr17	48101479	48103356	1879	ENSG00000108468	CBX1	ENSG00000002919	SNX11	0.116984034060668	0.0250133049494412	non_td	NA	NA
chr17	48123602	48133441	9841	ENSG00000002919	SNX11	ENSG00000141293	SKAP1	0.393945432374758	0.0722487552078041	non_td	NA	NA
chr17	48430276	48528525	98251	ENSG00000141293	SKAP1	ENSG00000120094	HOXB1	0.403380637347166	0.0714598324698985	td_neighbour	ENSG00000120094	HOXB1
chr17	48531012	48540893	9883	ENSG00000120094	HOXB1	ENSG00000173917	HOXB2	0.76707993524233	0.124152585247395	td_bs	ENSG00000120094	HOXB1
chr17	48545110	48548869	3761	ENSG00000173917	HOXB2	ENSG00000120093	HOXB3	1.97586705663387	0.353629353895241	non_td	NA	NA
chr17	48604913	48607231	2320	ENSG00000120093	HOXB3	ENSG00000260027	HOXB7	1.09019784482759	0.199137931034483	non_td	NA	NA
chr17	48633573	48721718	88147	ENSG00000260027	HOXB7	ENSG00000159182	PRAC1	0.0798641473901757	0.0216229707193665	non_td	NA	NA
chr17	48722519	48723184	667	ENSG00000159182	PRAC1	ENSG00000229637	PRAC2	0.351677661169415	0.0749625187406297	non_td	NA	NA
chr17	48724759	48724762	5	ENSG00000229637	PRAC2	ENSG00000159184	HOXB13	1.5518	0.4	non_td	NA	NA
chr17	48728751	48762234	33485	ENSG00000159184	HOXB13	ENSG00000170703	TTLL6	0.0474021203523966	0.0344631924742422	non_td	NA	NA
chr17	48817215	48831017	13804	ENSG00000170703	TTLL6	ENSG00000136436	CALCOCO2	0.0770656331498118	0.0180382497826717	non_td	NA	NA
chr17	48866523	48892764	26243	ENSG00000136436	CALCOCO2	ENSG00000159199	ATP5MC1	0.0387131806577005	0.0172236405898716	non_td	NA	NA
chr17	48895872	48908406	12536	ENSG00000159199	ATP5MC1	ENSG00000159202	UBE2Z	0.126527839821316	0.0233726866624123	non_td	NA	NA
chr17	48929057	48929315	260	ENSG00000159202	UBE2Z	ENSG00000159210	SNF8	0.226696153846154	0.0884615384615385	non_td	NA	NA
chr17	48944843	48958553	13712	ENSG00000159210	SNF8	ENSG00000159224	GIP	-0.0921715285880977	0.00233372228704784	non_td	NA	NA
chr17	48968597	48997384	28789	ENSG00000159224	GIP	ENSG00000159217	IGF2BP1	0.261691930945847	0.0576609121539477	non_td	NA	NA
chr17	49056146	49132459	76315	ENSG00000159217	IGF2BP1	ENSG00000167080	B4GALNT2	0.0244034069317935	0.00311865295158226	non_td	NA	NA
chr17	49176841	49210410	33571	ENSG00000167080	B4GALNT2	ENSG00000108798	ABI3	0.0763738345595884	0.0215960203747282	non_td	NA	NA
chr17	49223226	49223365	141	ENSG00000108798	ABI3	ENSG00000173868	PHOSPHO1	0.469432624113475	0.0780141843971631	non_td	NA	NA
chr17	49230788	49289205	58419	ENSG00000173868	PHOSPHO1	ENSG00000198740	ZNF652	-0.00331120012324786	0.0165699515568565	non_td	NA	NA
chr17	49362474	49404051	41579	ENSG00000198740	ZNF652	ENSG00000167085	PHB	0.165569398013421	0.0454796892662161	non_td	NA	NA
chr17	49414902	49495292	80392	ENSG00000167085	PHB	ENSG00000064300	NGFR	0.324625559757176	0.0803064981590208	non_td	NA	NA
chr17	49515009	49575870	60863	ENSG00000064300	NGFR	ENSG00000182575	NXPH3	0.137141662422169	0.0484695134975272	non_td	NA	NA
chr17	49583828	49598883	15057	ENSG00000182575	NXPH3	ENSG00000121067	SPOP	0.309461114431824	0.0762436076243608	non_td	NA	NA
chr17	49678164	49700933	22771	ENSG00000121067	SPOP	ENSG00000121073	SLC35B1	0.425391989811605	0.081814588731281	td_neighbour	ENSG00000121073	SLC35B1
chr17	49709015	49710331	1318	ENSG00000121073	SLC35B1	ENSG00000121104	FAM117A	0.544534901365706	0.0728376327769348	td_bs	ENSG00000121073	SLC35B1
chr17	49789181	49838308	49129	ENSG00000121104	FAM117A	ENSG00000176358	TAC4	0.417119501719939	0.0708135724317613	non_td	NA	NA
chr17	49848018	49968969	120953	ENSG00000176358	TAC4	ENSG00000108813	DLX4	0.313357295809116	0.0777326730217523	td_neighbour	ENSG00000108813	DLX4
chr17	49974960	49990004	15046	ENSG00000108813	DLX4	ENSG00000064195	DLX3	0.595161571181709	0.123953210155523	td_bs	ENSG00000108813	DLX4
chr17	49995225	50055967	60744	ENSG00000064195	DLX3	ENSG00000005884	ITGA3	0.117288407085477	0.0324147240879758	td_bs	ENSG00000064195	DLX3
chr17	50090482	50110039	19559	ENSG00000005884	ITGA3	ENSG00000167100	SAMD14	0.374792065034001	0.0856383250677438	non_td	NA	NA
chr17	50130161	50133736	3577	ENSG00000167100	SAMD14	ENSG00000108819	PPP1R9B	0.158541235672351	0.0313111545988258	non_td	NA	NA
chr17	50150678	50164213	13537	ENSG00000108819	PPP1R9B	ENSG00000108823	SGCA	0.555104823816213	0.0965501957597695	non_td	NA	NA
chr17	50175929	50184100	8173	ENSG00000108823	SGCA	ENSG00000108821	COL1A1	-0.130088339654961	0.0308332313715894	non_td	NA	NA
chr17	50201633	50271405	69774	ENSG00000108821	COL1A1	ENSG00000167105	TMEM92	0.199880084272095	0.0468369306618511	non_td	NA	NA
chr17	50281486	50346125	64641	ENSG00000167105	TMEM92	ENSG00000015532	XYLT2	0.0226164663294182	0.0145573242988196	non_td	NA	NA
chr17	50363139	50367856	4719	ENSG00000015532	XYLT2	ENSG00000108826	MRPL27	0.109415977961432	0.0220385674931129	non_td	NA	NA
chr17	50373208	50375058	1852	ENSG00000108826	MRPL27	ENSG00000108829	LRRC59	0.120261879049676	0.0264578833693305	non_td	NA	NA
chr17	50397524	50426157	28635	ENSG00000108829	LRRC59	ENSG00000167107	ACSF2	0.0390028287061276	0.0070892264711018	non_td	NA	NA
chr17	50474846	50478859	4015	ENSG00000167107	ACSF2	ENSG00000136444	RSAD1	0.082331257783313	0.0149439601494396	non_td	NA	NA
chr17	50485975	50508383	22410	ENSG00000136444	RSAD1	ENSG00000136449	MYCBPAP	0.106278357875945	0.0262382864792503	non_td	NA	NA
chr17	50531502	50543057	11557	ENSG00000136449	MYCBPAP	ENSG00000006282	SPATA20	1.04413143549364	0.199965388941767	non_td	NA	NA
chr17	50555853	50560714	4863	ENSG00000006282	SPATA20	ENSG00000006283	CACNA1G	0.833228254164097	0.134690520254987	non_td	NA	NA
chr17	50627475	50634776	7303	ENSG00000006283	CACNA1G	ENSG00000108846	ABCC3	0.341704641927974	0.0785978365055457	td_neighbour	ENSG00000108846	ABCC3
chr17	50692254	50693197	945	ENSG00000108846	ABCC3	ENSG00000154945	ANKRD40	1.40519682539683	0.282539682539683	td_bs	ENSG00000108846	ABCC3
chr17	50707915	50719564	11651	ENSG00000154945	ANKRD40	ENSG00000108848	LUC7L3	0.172065573770498	0.0296111921723457	non_td	NA	NA
chr17	50756220	50761028	4810	ENSG00000108848	LUC7L3	ENSG00000167117	ANKRD40CL	-0.145479833679834	0.00436590436590437	non_td	NA	NA
chr17	50767558	50834649	67093	ENSG00000167117	ANKRD40CL	ENSG00000173714	WFIKKN2	-0.0186962127196581	0.0184818088325161	non_td	NA	NA
chr17	50842354	50862222	19870	ENSG00000173714	WFIKKN2	ENSG00000141232	TOB1	0.131941469552087	0.0413185707096125	non_td	NA	NA
chr17	50867979	50962173	94196	ENSG00000141232	TOB1	ENSG00000008294	SPAG9	0.0618251411949577	0.0365408297592254	non_td	NA	NA
chr17	51120869	51153589	32722	ENSG00000008294	SPAG9	ENSG00000011052	NA	0.0749387567997034	0.0214534563901962	non_td	NA	NA
chr17	51171745	51177424	5681	ENSG00000011052	NA	ENSG00000011258	MBTD1	-0.0446836824502729	0.00369653230065129	non_td	NA	NA
chr17	51260164	51260545	383	ENSG00000011258	MBTD1	ENSG00000011260	UTP18	1.80016449086162	0.339425587467363	non_td	NA	NA
chr17	51297937	51630312	332377	ENSG00000011260	UTP18	ENSG00000154975	CA10	0.132423573231563	0.0246858236279887	non_td	NA	NA
chr17	52160018	53822926	1662910	ENSG00000154975	CA10	ENSG00000141200	KIF2B	0.0405658015165635	0.0165679441461053	non_td	NA	NA
chr17	53825194	54899386	1074194	ENSG00000141200	KIF2B	ENSG00000141198	TOM1L1	0.0846149987804388	0.0191408628236613	non_td	NA	NA
chr17	54961957	54968726	6771	ENSG00000141198	TOM1L1	ENSG00000166263	STXBP4	0.68232875498449	0.11298183429331	non_td	NA	NA
chr17	55173633	55264959	91328	ENSG00000166263	STXBP4	ENSG00000108924	HLF	0.147680251401549	0.0313704449894884	non_td	NA	NA
chr17	55325188	55392621	67435	ENSG00000108924	HLF	ENSG00000108960	MMD	0.043141350930525	0.020464150663602	non_td	NA	NA
chr17	55421925	55448432	26509	ENSG00000108960	MMD	ENSG00000261873	SMIM36	0.112949036176393	0.0252744350975141	non_td	NA	NA
chr17	55511445	55719626	208183	ENSG00000261873	SMIM36	ENSG00000166292	TMEM100	0.127354025064469	0.0277352137302277	non_td	NA	NA
chr17	55732122	55751050	18930	ENSG00000166292	TMEM100	ENSG00000141179	PCTP	0.0428203380876912	0.0136291600633914	non_td	NA	NA
chr17	55842831	55882300	39471	ENSG00000141179	PCTP	ENSG00000153930	ANKFN1	0.143980213321165	0.0216108028679284	non_td	NA	NA
chr17	56511660	56593698	82040	ENSG00000153930	ANKFN1	ENSG00000183691	NOG	0.607547440273014	0.10981228668942	non_td	NA	NA
chr17	56595612	56836386	240776	ENSG00000183691	NOG	ENSG00000121060	TRIM25	0.233356202445426	0.060952918895571	non_td	NA	NA
chr17	56914081	56938198	24119	ENSG00000121060	TRIM25	ENSG00000121058	COIL	0.0102074712881961	0.00431195323189187	non_td	NA	NA
chr17	56961051	56978128	17079	ENSG00000121058	COIL	ENSG00000121064	SCPEP1	0.0240448504010769	0.00368874055858071	non_td	NA	NA
chr17	57006769	57085091	78324	ENSG00000121064	SCPEP1	ENSG00000121057	AKAP1	0.0842241713906339	0.0171467238649711	non_td	NA	NA
